100000 100
705415392 40266 40967
205476325 76065 76344
319090569 84653 84095
302387336 26847 26193
947843428 30892 30347
677063620 20548 20867
652935672 8806 8383
522745160 82768 82402
331546158 878 186
933207851 44054 44241
867393132 70687 70389
672217135 42710 42910
628600384 62733 62552
936709947 56341 56457
84983368 54431 54734
705758707 48696 48412
118877179 38703 38072
809713373 48581 48232
524375423 64090 64935
918954266 2858 2631
436714434 74726 74134
45141605 56775 56709
907885524 8764 8848
805486827 72473 72365
106514671 86637 86653
450968616 24009 24993
530332151 84660 84201
168980407 72869 72075
287449418 12878 12242
216025266 40750 40362
179313014 72761 72498
175750317 88188 88371
775620436 54821 54567
350529469 90732 90660
444839403 936 696
830052169 24941 24450
55184089 84847 84126
285908452 46610 46145
652035984 84835 84210
475487445 90281 90951
953550302 14636 14872
544724221 16454 16557
811995682 80350 80969
597383363 14256 14074
911514351 30762 30716
176023811 50690 50777
38056471 44645 44604
592644092 58348 58079
316694833 52905 52613
798302146 12252 12035
659030122 48647 48456
198344858 26838 26574
847577282 72734 72463
785066041 72616 72805
98127211 84924 84425
96441969 38151 38630
857819176 202 137
822702703 46547 46316
415312814 96228 96473
339917524 74744 74985
580151468 68131 68824
517629063 16390 16730
70758135 90676 90574
264793732 14241 14898
653753318 28234 28418
880207660 42829 42430
140031615 24955 24105
136989670 34111 34281
915999850 36229 36259
507961568 12598 12774
16944667 30996 30430
19557762 60414 60220
262220491 32960 32268
983376012 28753 28668
571523467 76128 76583
352579835 76600 76335
974059054 66301 66595
808472495 64455 64526
273896959 22555 22249
17657506 88801 88947
141375813 50231 50388
982522689 52777 52253
307656006 22564 22883
597451469 96575 96376
97255447 22719 22697
580711891 56167 56386
324462706 70443 70882
839681058 62998 62808
547627594 30565 30369
264498650 68924 68491
155382917 32844 32891
362277250 96422 96142
658263200 84690 84118
826000057 28439 28439
405503563 20596 20832
559344740 50975 50296
182031619 62062 62409
841348596 36900 36677
982448956 14053 14418
430533877 30569 30471
572259703 78866 78829
165512873 20895 20721
506918062 10475 10706
733552176 38314 38356
884979578 18943 18527
251879299 8301 8491
70204310 72880 72438
393749045 52015 52845
538976511 22967 22774
527407972 90303 90868
805166898 24526 24215
634634257 10858 10918
764988765 86664 86000
17710080 48039 48487
194589412 62978 62520
935758950 54595 54159
375939667 64925 64968
442373429 62823 62571
195391532 56215 56073
377708975 28517 28389
26263437 12594 12134
895410294 90682 90667
201287286 16750 16618
933877755 28539 28706
44448688 36212 36566
567170735 76477 76075
610602141 64915 64089
299940987 46142 46858
84592831 42211 42195
926876557 34910 34755
894923002 84833 84773
884284760 10596 10436
681662161 4776 4508
792524726 30487 30310
175639438 435 110
913760447 14838 14367
988294425 68812 68268
87654906 44158 44273
162158027 84758 84663
517289630 20190 20293
489752093 48989 48968
315472163 50793 50340
158792027 58018 58194
172324834 40295 40249
751396135 44524 44478
94353637 86275 86710
930624213 70665 70296
387085184 8978 8410
922192367 2828 2928
272608382 64788 64124
824190563 74416 74339
124403154 22251 22950
175198920 12981 12787
233022818 24084 24686
331367397 52420 52960
882170376 26706 26840
506386144 86369 86427
98767560 56963 56276
718445506 56962 56358
688407048 12302 12157
149007554 935 532
602895434 88525 88630
508256114 92095 92961
921321048 78405 78899
279460314 22920 22484
468554854 48842 48069
340633373 10025 10810
864666090 84421 84760
366890555 96531 96547
202124968 76914 76909
288180280 68930 68122
333620211 22963 22360
218244112 90243 90774
510677887 22739 22602
352489900 32187 32638
561879326 30761 30941
545923960 94355 94426
149060395 88577 88774
27127577 64029 64554
694966556 78405 78741
411931787 58566 58374
884988584 56237 56677
845621923 48870 48898
471614330 98159 98507
62636801 12406 12691
253628220 26559 26060
41002132 32686 32186
411845524 88664 88213
973704696 92948 92222
31734474 34979 34854
939566613 38722 38367
102919510 50905 50099
962939303 54333 54661
843914538 66841 66594
971529206 48420 48323
472962296 48856 48112
486074134 74944 74977
147534520 4237 4007
134623799 50095 50829
970167917 62007 62595
418893583 56095 56790
211162155 20138 20340
433875061 2191 2195
189767512 42239 42463
554377521 42192 42404
753900601 42366 42948
867925266 82721 82500
122720397 74932 74944
728772660 14139 14753
956561968 96837 96355
183497579 34320 34169
618607807 10168 10239
112606436 88107 88048
801873725 50861 50017
749512417 62347 62136
678398701 20476 20656
630038088 735 561
874514804 28075 28630
946955313 88625 88962
657777345 58595 58726
93412451 42942 42716
610155896 4524 4925
298425574 86183 86736
517493564 64966 64624
917528716 96165 96957
28673764 68304 68999
670661651 14119 14914
84668514 80204 80567
713068712 92115 92144
983091142 14900 14662
674060556 4178 4265
120199931 48657 48700
757967163 2121 2939
862391792 78887 78839
28125443 32234 32648
995366872 62198 62221
748639167 4905 4387
875996834 82560 82490
433721345 78849 78493
756404312 96403 96861
45483386 98598 98890
771590255 22558 22742
519043540 28415 28141
339647906 40997 40919
174874052 34127 34028
805922161 62216 62856
982881462 16050 16447
250180360 2954 2123
486238654 64540 64812
935780070 16909 16415
98293320 58681 58900
45506605 70246 70792
343305308 90364 90875
52136468 84399 84140
302415780 86735 86823
24751401 32097 32988
644345126 14200 14615
480818176 20651 20443
247039537 6054 6132
587870344 550 442
603444781 80602 80592
757346591 24934 24491
641054625 84997 84304
340615362 78082 78782
450609187 56557 56979
745279518 70959 70552
956122509 38871 38594
544471141 32951 32652
151362627 755 984
7558625 58691 58159
471651097 72312 72601
87309442 70970 70252
75338634 48465 48537
557388626 92895 92105
861369564 12844 12565
407767575 36080 36507
125095216 58660 58530
327027141 72022 72920
860585027 6166 6713
560098847 30949 30380
117847212 6446 6128
198241773 6402 6212
722498400 24771 24592
923440930 88326 88471
215703726 42982 42384
829219261 48088 48676
569406792 12655 12229
893718632 84864 84950
340619871 24793 24161
549923667 46726 46949
867656407 54373 54703
527084236 14444 14060
507862168 36512 36619
690476357 68298 68904
282144662 4805 4228
305306172 68438 68717
314538576 78945 78613
982082415 78397 78893
910948410 2527 2182
151139636 36220 36504
973569956 94819 94448
991135801 52110 52145
816939726 10620 10100
458686757 4314 4597
15058545 18505 18509
617191733 96825 96430
349630706 116 503
573767229 66404 66945
796286682 82011 82543
310707278 50581 50983
173691517 14159 14584
832830409 14610 14975
619059789 76233 76374
116282605 86044 86145
8028366 60475 60143
700145928 32625 32265
682993313 92103 92330
341934796 60715 60131
65294942 98613 98564
728267058 80758 80226
84796797 70658 70820
361379275 24154 24249
960848739 14252 14494
69108337 38642 38712
97565091 52825 52292
632358224 90159 90382
851819658 22618 22181
429456795 82038 82171
327623237 50006 50448
415790773 18795 18089
149410267 672 483
487717424 78519 78667
873734869 12890 12671
612360360 84681 84064
275810104 24953 24412
609212845 90392 90620
821493544 96531 96065
364465842 54462 54391
272295800 38970 38431
407162345 98490 98754
497558270 54042 54296
821522997 60835 60679
210436759 8185 8943
687171521 2744 2601
819353031 72728 72570
561221998 34357 34490
257488497 70163 70097
200939335 64112 64132
548877378 8278 8901
760712151 24739 24390
105814275 56509 56079
755315203 58906 58114
219474933 70358 70114
708206566 80685 80002
251485107 90805 90274
309121406 70271 70489
272720989 793 568
549575416 86959 86968
696042023 12157 12432
517506968 8044 8533
44784532 36366 36688
464463561 86877 86685
468893265 96786 96905
995187378 70935 70013
866671583 58195 58661
590466160 42860 42785
913501393 28136 28314
412687653 50505 50133
802926881 36357 36208
522306603 56691 56092
854404765 12287 12081
91012224 56140 56669
657790877 80988 80873
963975355 696 22
569583952 94326 94366
415999633 16069 16170
638176280 36614 36159
928761810 90035 90060
416240721 58018 58210
952245573 48553 48633
67561093 62639 62845
211739444 74576 74917
349725412 88157 88936
317762348 82282 82768
768245601 10063 10324
563169435 70345 70289
941555865 2481 2317
568346705 10679 10896
348037290 62043 62072
579228797 16355 16052
948211433 28737 28257
863096612 24627 24713
872743797 98547 98492
598168474 94258 94804
661313048 38127 38167
817899430 16311 16846
427726423 12950 12864
646596087 82933 82426
35332208 36723 36238
224328890 16208 16037
107611427 90922 90315
797620294 82672 82078
281701296 84308 84559
667246709 68824 68831
362506850 38490 38509
493476806 58316 58101
735632557 36067 36904
609590672 90542 90586
327223526 66873 66291
478644528 56692 56874
308347838 56806 56982
669994409 4746 4218
572536387 34619 34880
478783858 18074 18073
419399856 22549 22270
968197634 84016 84445
117446828 82979 82506
857271879 86595 86237
346663719 30265 30297
917050372 76272 76905
184821265 46963 46306
645877075 4528 4048
892397945 50738 50844
924368535 44477 44140
523194319 98046 98781
93149291 20562 20415
48728275 50095 50361
891392990 46478 46549
759044584 98401 98502
830383345 90533 90831
339486358 510 57
983123735 10533 10422
32586903 6662 6746
903663195 90829 90820
805002141 6163 6175
175300317 12411 12025
967766465 44699 44251
137021427 54423 54108
341243237 10053 10066
617391085 56018 56552
251908883 86675 86882
273512143 8349 8872
272312251 18981 18220
330874811 38517 38168
123522583 48993 48660
582164781 66547 66158
656058855 22549 22394
999174397 66597 66854
543793732 54673 54415
282953351 46502 46376
12963818 50237 50154
921906896 42465 42171
869106798 24492 24033
354382338 42542 42565
594553960 94075 94314
734348378 58247 58096
483745326 84140 84951
40287397 36109 36152
446570924 60524 60922
168202858 52838 52612
149439361 28781 28250
156062450 74875 74549
749481817 64627 64206
563627637 98259 98394
407598676 707 620
53214215 66120 66504
558661493 84695 84545
662690396 50745 50226
853953224 26391 26675
915060682 66387 66776
103173414 12401 12901
179421717 42875 42373
314723508 64816 64765
454539771 48242 48911
883592573 58437 58088
370506276 20934 20442
693867092 16254 16905
979775768 86573 86832
120702127 14316 14368
777924798 26708 26709
526751231 72693 72177
471841797 66485 66399
283979102 40900 40694
57517538 84045 84867
384122958 86668 86349
994333439 44185 44204
227346386 62850 62324
664771600 56138 56657
573842257 60976 60013
821123884 76362 76644
335028173 42126 42582
462730700 76271 76761
79408362 64621 64872
225708969 48025 48402
663979586 88789 88358
22318589 36284 36417
912134765 68684 68162
183089870 2874 2612
645915382 78132 78182
404951930 50148 50266
528481997 223 442
480055770 96264 96896
458919050 38943 38113
601442378 42965 42263
208534793 50624 50095
665699967 98562 98312
268986903 38109 38250
181051695 66735 66175
509596531 2092 2842
744499897 58425 58958
591015408 24980 24525
543367645 399 94
279731893 48170 48807
157287319 92873 92836
286471365 48378 48026
510992483 38126 38169
940924045 2989 2716
490152077 8394 8449
958252229 2506 2132
687449547 50939 50572
421971822 62381 62325
849213689 50897 50000
9375167 58389 58355
248899646 64276 64153
198684082 70997 70372
870077808 72451 72928
186510393 76368 76538
564907325 48649 48591
114600752 62205 62883
152489713 90928 90751
283817562 78439 78318
518824871 94449 94444
913463874 94337 94833
893806473 80549 80849
290830122 80846 80230
340184193 77 914
329187782 72130 72773
445429794 68571 68507
234918425 48051 48784
701989628 94666 94109
254473486 66436 66264
888877152 62223 62125
246689592 56630 56348
208564311 42008 42600
253447266 64489 64252
307833687 40790 40728
492748731 24297 24175
974056876 66081 66415
295682688 6633 6418
175763823 56639 56275
453447924 58234 58488
69001907 74455 74957
952381050 68109 68758
529583435 22334 22358
880704922 42688 42053
585608421 6926 6113
39715816 96547 96700
247761223 68715 68720
982511499 84627 84269
708892353 86117 86131
579914872 12741 12646
871593643 82997 82753
471620019 22696 22642
901827963 16043 16653
97204344 88773 88976
948115913 18927 18221
981619159 18524 18462
748829411 94746 94361
501369528 12775 12176
951647094 32551 32243
99385887 50070 50170
682393999 48260 48393
77768079 78850 78065
952817427 62249 62841
674133121 14187 14495
313619433 24286 24587
172807018 84230 84192
82240469 88064 88195
544430890 72596 72051
648581578 4746 4853
709423455 44706 44734
390041449 72895 72560
329693695 78919 78376
245456196 38707 38023
544290314 72091 72585
64554357 96216 96189
951711206 88944 88698
219853381 38672 38495
984871708 913 960
604377463 72221 72661
721418455 94567 94133
117320722 26315 26379
583877955 14966 14924
942494603 46269 46599
163632221 20892 20220
760786125 46794 46222
505584727 46036 46230
557732675 36433 36751
241558975 48884 48111
177139996 42473 42527
655616943 78983 78623
545334295 10151 10582
921448834 80409 80059
48709360 8082 8505
224600994 20588 20812
630164751 40566 40087
172391720 78248 78352
865084428 24976 24087
474871544 74820 74948
523405940 24882 24575
360189030 80799 80908
435371007 90206 90615
953531609 38999 38109
819222956 2416 2648
98602760 56499 56989
661084286 2779 2444
122031144 98699 98163
977157247 36699 36238
952752938 10203 10733
413920597 22126 22159
217823949 14042 14881
779919566 18773 18759
205265942 84008 84364
41723479 56655 56974
296141427 64095 64421
347602711 52683 52744
43706416 34452 34532
786249082 64593 64233
783754596 70823 70339
254505158 16405 16264
272055487 14727 14373
319695455 74 113
295273392 20020 20517
48328972 48308 48772
377363912 8362 8321
158344557 48957 48787
530993081 16969 16242
924397064 32634 32688
475272300 22465 22680
917191275 20850 20424
378371045 56686 56086
417224573 8298 8716
410239071 245 1
603599402 58484 58085
456539660 48153 48650
939851078 60808 60688
257017780 14470 14727
141916525 10618 10782
974805446 98046 98307
469480023 52776 52955
842491892 24033 24379
115492356 90944 90551
327898282 16599 16544
896923284 54083 54076
202396432 32386 32389
757303330 2285 2422
669455222 50495 50938
937814807 12737 12652
432454110 48731 48543
375104345 82094 82662
876305202 50556 50855
429018357 54731 54406
469932953 38160 38656
326114318 64058 64556
368320586 48074 48053
998687309 6650 6552
633860521 36594 36006
456242086 8939 8586
220499974 535 913
334717232 18826 18475
189235660 4424 4082
977890257 52712 52236
605093746 90358 90010
5451329 76493 76017
559213288 94225 94230
983015549 76517 76336
126254910 98436 98938
